CustomerID,Recency,Frequency,Monetary
5803,13,26,77759.8
5804,10,32,70167.05
5805,15,26,68659.58
5806,12,33,85199.16
5807,14,31,66661.72
5808,7,30,78989.6
5809,14,35,90719.73
5810,33,33,87012.19
5811,15,38,84858.47
5812,22,24,55165.770000000004
5813,6,37,93094.83
5814,1,36,87989.66
5815,6,31,70888.35
5816,18,29,90002.1
5817,18,32,82345.2
5818,6,34,81950.41
5819,29,38,101762.7
5820,5,31,74478.46
5821,99,22,46585.22
5822,7,31,74373.05
5823,8,26,61210.17
5824,8,25,69787.54
5825,19,32,78902.91
5826,0,35,81726.71
5827,5,27,63786.03
5828,15,31,80191.9
5829,3,28,69896.27
5830,11,33,87565.31
5831,9,31,87097.94
5832,6,36,98131.83
5833,31,32,74268.54
5834,8,33,88224.25
5835,10,34,91648.99
5836,11,24,61199.53
5837,1,18,52217.770000000004
5838,17,26,62606.2
5839,24,22,52631.94
5840,12,41,106484.53
5841,4,37,76008.35
5842,28,33,91884.15
5843,0,24,66441.83
5844,13,29,77889.67
5845,0,24,60417.4
5846,22,30,60190.72
5847,12,34,72663.24
5848,1,35,87324.15
5849,7,33,80406.87
5850,12,29,68504.0
5851,9,35,93234.77
5852,1,30,73117.3
5853,3,36,88115.87
5854,9,31,80290.65
5855,27,24,62914.39
5856,3,31,74363.74
5857,7,32,81100.89
5858,26,30,68151.75
5859,16,29,80751.39
5860,3,30,83038.65
5861,22,27,67872.97
5862,0,28,67297.99
5863,15,36,84394.59
5864,1,35,97058.32
5865,21,28,59572.36
5866,9,26,59480.15
5867,16,31,70254.61
5868,25,29,69520.24
5869,4,29,76863.12
5870,8,39,90758.16
5871,2,25,62121.03
5872,7,31,59896.09
5873,5,28,70937.64
5874,20,25,55426.42
5875,0,35,91013.06
5876,0,27,59210.86
5877,6,29,77280.41
5878,17,37,81517.44
5879,9,23,48697.76
5880,12,33,79656.66
5881,0,32,82359.65
5882,41,26,72374.0
5883,9,26,67921.8
5884,10,30,74044.2
5885,11,36,83140.02
5886,13,26,64680.48
5887,3,32,91204.32
5888,14,34,97144.8
5889,10,29,68496.33
5890,18,30,87261.01
5891,24,32,94619.69
5892,1,24,54885.75
5893,10,27,66975.21
5894,29,25,57350.99
5895,19,28,83488.19
5896,4,41,98911.3
5897,52,20,51208.35
5898,6,27,53994.340000000004
5899,2,26,67385.34
5900,12,27,59287.01
5901,10,36,91776.23
5902,24,36,88352.42
5903,3,30,61560.94
5904,12,38,105844.93
5905,14,28,77342.55
5906,9,29,68827.39
5907,2,32,99730.49
5908,17,36,98212.16
5909,43,20,48374.38
5910,7,29,72707.74
5911,6,28,69312.05
5912,10,33,81273.94
5913,22,27,74716.02
5914,45,22,62176.98
5915,36,33,85883.51
5916,6,29,64255.46
5917,29,26,67836.59999999999
5918,3,32,69741.95
5919,4,27,68277.12
5920,2,33,76635.71
5921,15,23,64015.83
5922,32,28,74125.86
5923,32,27,73807.86
5924,2,25,73153.93
5925,15,30,76170.76
5926,0,36,87619.86
5927,7,32,74946.59
5928,22,28,73876.38
5929,18,31,80377.56999999999
5930,20,34,72671.91
5931,4,37,85366.45
5932,1,31,79948.27
5933,1,34,92134.19
5934,9,28,73255.94
5935,20,27,62618.77
5936,6,34,81124.59
5937,0,35,82401.53
5938,27,24,61399.909999999996
5939,11,28,84758.35
5940,14,25,56377.01
5941,4,31,75702.73
5942,0,30,88575.55
5943,24,25,47542.57
5944,2,26,64769.68
5945,14,28,74777.23
5946,8,35,90167.43
5947,15,35,76766.14
5948,18,36,97419.87
5949,6,32,73389.18
5950,13,36,98727.03
5951,11,30,85411.62
5952,2,32,83593.63
5953,0,34,82587.14
5954,0,29,70464.38
5955,11,32,68853.56
5956,7,32,71251.0
5957,1,42,108056.93
5958,12,36,92143.0
5959,14,29,79835.25
5960,14,29,70786.44
5961,5,32,65224.87
5962,3,27,73113.06
5963,5,26,66739.09
5964,1,32,81641.87
5965,3,52,135591.94
5966,26,24,65551.24
5967,2,33,89328.91
5968,2,27,62191.64
5969,17,31,72951.58
5970,1,25,56356.51
5971,1,43,116508.54000000001
5972,8,41,102975.01
5973,11,33,72509.94
5974,28,35,88760.03
5975,93,24,70448.57
5976,5,36,86630.59
5977,5,29,80570.49
5978,0,20,48248.56
5979,7,32,82554.12
5980,31,35,88211.61
5981,21,27,62613.49
5982,16,35,90936.24
5983,10,24,76016.72
5984,5,34,81254.92
5985,4,22,55995.36
5986,0,28,71219.12
5987,9,33,89523.92
5988,6,25,64254.54
5989,0,38,92063.58
5990,8,31,73533.28
5991,18,35,96507.64
5992,1,30,76920.53
5993,0,36,92126.24
5994,21,23,73017.73
5995,9,38,107555.25
5996,12,32,80947.01
5997,0,33,72782.64
5998,21,23,59771.049999999996
5999,16,31,70151.66
6000,3,35,99144.05
6001,12,32,75263.45
6002,6,29,73831.98
6003,22,27,75459.03
6004,0,33,93642.02
6005,12,28,74871.14
6006,16,36,92383.49
6007,12,18,52382.91
6008,5,30,76263.89
6009,12,27,63831.7
6010,4,29,72129.25
6011,90,23,61521.79
6012,8,21,50569.57
6013,34,43,89268.55
6014,20,23,55341.44
6015,35,27,62387.740000000005
6016,17,28,55990.3
6017,24,28,75741.65
6018,10,27,64121.45
6019,4,28,58736.46
6020,6,34,78755.08
6021,3,23,54173.54
6022,8,34,91031.18000000001
6023,1,44,108595.9
6024,15,34,94443.55
6025,13,34,85419.49
6026,10,30,71212.12
6027,21,30,65436.78
6028,2,30,61718.72
6029,22,29,73457.23
6030,10,34,78193.05
6031,4,32,75540.64
6032,19,32,72029.26
6033,10,28,63290.75
6034,19,26,79561.19
6035,32,26,66813.72
6036,1,48,127414.54
6037,4,35,74165.87
6038,11,32,81833.71
6039,8,27,82442.07
6040,3,29,83159.72
6041,3,31,75660.76
6042,27,28,76830.9
6043,0,36,97367.03
6044,1,36,93912.11
6045,7,29,69771.03
6046,19,32,81783.36
6047,29,30,67977.86
6048,8,28,68631.62
6049,53,31,72913.84
6050,4,37,102593.85
6051,15,28,49508.5
6052,17,28,70274.13
6053,4,34,79902.3
6054,1,32,82203.03
6055,8,32,69684.19
6056,1,35,91307.4
6057,3,40,97832.93
6058,5,19,58363.67
6059,6,32,72329.26
6060,11,29,75636.49
6061,14,35,85521.77
6062,3,31,66146.26
6063,6,39,88950.57
6064,18,23,61821.65
6065,14,26,52079.66
6066,15,39,101611.7
6067,14,28,70242.37
6068,16,30,71289.19
6069,5,33,77828.39
6070,1,28,71715.71
6071,13,27,57782.05
6072,14,28,77396.58
6073,4,35,98325.14
6074,40,22,50027.58
6075,9,35,89449.18
6076,2,38,106578.86
6077,17,37,98600.69
6078,7,28,73536.17
6079,0,28,76092.28
6080,11,33,86293.95999999999
6081,11,21,46631.95
6082,5,29,87342.54
6083,11,33,83805.08
6084,17,39,93291.88
6085,8,40,94921.33
6086,12,27,65363.64
6087,25,36,85674.4
6088,14,27,70971.83
6089,8,24,70099.37
6090,18,32,77430.11
6091,4,32,79174.88
6092,5,29,67267.39
6093,12,32,83355.06
6094,0,39,86674.35
6095,21,37,99475.28
6096,12,34,85798.87
6097,4,29,78384.88
6098,1,34,86293.48
6099,0,31,80900.55
6100,12,27,67243.98999999999
6101,20,36,96435.69
6102,34,20,48835.44
6103,11,26,70963.69
6104,0,20,55670.520000000004
6105,1,23,56034.119999999995
6106,5,36,90862.67
6107,0,41,110019.08
6108,7,33,84309.5
6109,52,29,82267.98
6110,21,28,75672.31999999999
6111,25,21,47168.67
6112,2,29,62685.12
6113,0,32,81937.24
6114,24,33,90524.15
6115,11,41,92630.36
6116,3,34,84893.06
6117,10,29,66793.7
6118,10,35,82463.31
6119,7,31,70049.8
6120,2,40,89432.17
6121,13,30,89983.45
6122,10,33,82978.6
6123,3,31,76112.85
6124,24,24,57085.24
6125,12,25,69019.39
6126,0,35,93976.24
6127,0,34,83871.21
6128,1,38,107446.33
6129,15,24,62722.97
6130,28,24,54096.28
6131,21,35,91444.05
6132,15,28,66678.51
6133,2,33,80762.37
6134,21,27,72546.39
6135,4,28,55599.56
6136,14,27,61310.6
6137,9,34,89871.4
6138,10,32,84700.4
6139,1,30,75550.59
6140,10,24,57871.31
6141,9,31,70324.4
6142,13,20,44978.55
6143,31,23,53536.69
6144,4,33,78180.79
6145,10,35,81842.56999999999
6146,10,27,74720.48
6147,3,28,81239.41
6148,22,22,61802.95
6149,9,31,79366.6
6150,4,45,113810.35
6151,30,28,71678.08
6152,2,31,66742.3
6153,9,26,57728.32
6154,1,30,84314.44
6155,21,29,75218.13
6156,4,26,65841.69
6157,3,36,82067.58
6158,15,27,76543.44
6159,11,31,83164.51
6160,19,30,76932.68
6161,0,33,79067.76
6162,10,26,76342.08
6163,0,31,80692.69
6164,17,31,81259.16
6165,6,39,94028.65
6166,0,38,96433.65
6167,30,30,65886.5
6168,11,37,98216.4
6169,12,27,66484.7
6170,15,26,56575.81
6171,25,23,52587.81
6172,0,28,61282.56
6173,6,31,84532.53
6174,1,21,51970.23
6175,12,33,94131.41
6176,19,33,71268.52
6177,10,21,51554.43
6178,9,23,60351.1
6179,14,38,86777.6
6180,16,29,82375.04000000001
6181,8,32,84371.5
6182,8,26,56076.15
6183,9,29,80542.44
6184,14,33,80856.88
6185,13,36,82946.14
6186,74,25,73033.01
6187,3,39,97441.16
6188,6,29,77319.78
6189,3,31,81150.92
6190,22,31,76891.86
6191,11,30,78517.4
6192,1,36,71811.76
6193,1,39,73969.28
6194,74,25,75423.35
6195,0,33,85269.64
6196,7,29,52965.47
6197,27,30,73973.36
6198,27,19,43233.89
6199,3,24,71266.7
6200,6,32,89396.81
6201,21,45,111279.19
6202,17,24,79686.78
6203,15,30,87018.6
6204,1,23,67384.25
6205,12,21,52793.45
6206,24,26,59311.92
6207,2,23,68307.54000000001
6208,34,29,66346.1
6209,11,23,62077.14
6210,10,27,71204.14
6211,11,39,96179.13
6212,19,25,69271.58
6213,9,31,93402.07
6214,2,35,93275.17
6215,10,31,82246.94
6216,0,33,100047.28
6217,2,28,61040.76
6218,21,27,67053.92
6219,4,22,57863.4
6220,7,32,89062.1
6221,2,27,60903.49
6222,11,23,51126.41
6223,26,42,95532.48
6224,3,21,53384.94
6225,6,38,110565.35
6226,41,23,52003.23
6227,1,21,66642.19
6228,14,24,59721.34
6229,13,28,75422.8
6230,1,33,87861.95
6231,1,38,76902.45
6232,10,38,80842.32
6233,23,26,59725.65
6234,17,23,55085.45
6235,7,35,93695.34
6236,10,27,87406.04000000001
6237,4,35,81201.22
6238,16,26,58722.53
6239,11,34,87756.98
6240,12,30,81380.89
6241,30,30,72193.89
6242,21,25,58188.18
6243,17,25,61063.91
6244,3,32,72736.13
6245,0,37,97294.46
6246,5,29,76243.76
6247,17,26,78303.88
6248,15,31,79328.38
6249,0,30,80261.74
6250,5,35,94278.4
6251,1,26,63897.31
6252,3,31,61582.19
6253,48,22,43599.29
6254,5,28,71935.79
6255,19,39,86380.76
6256,13,24,56556.2
6257,31,18,52694.72
6258,1,22,61087.95
6259,0,35,83697.98
6260,4,36,74438.06
6261,6,30,81991.28
6262,9,32,70721.96
6263,1,43,90103.59
6264,11,22,57337.55
6265,28,33,82508.13
6266,1,35,101272.45999999999
6267,1,38,84984.48
6268,21,29,59059.92
6269,6,30,76857.77
6270,10,34,80895.26
6271,35,34,70227.44
6272,1,36,96830.87
6273,10,25,60549.26
6274,55,25,78902.12
6275,33,31,75394.39
6276,9,44,96386.97
6277,1,29,73749.02
6278,4,34,81081.04
6279,11,34,78879.44
6280,30,24,59910.36
6281,13,27,69241.24
6282,2,24,58710.770000000004
6283,40,24,74982.82
6284,37,34,91070.98
6285,46,28,69404.53
6286,23,36,82320.4
6287,5,36,95706.39
6288,7,29,65532.11
6289,0,25,57106.96
6290,28,21,45697.58
6291,12,26,66493.36
6292,2,30,77047.8
6293,9,29,70107.18000000001
6294,0,26,57656.91
6295,18,29,69655.25
6296,25,24,72972.61
6297,20,28,63432.96
6298,11,35,87468.24
6299,2,28,67843.46
6300,1,27,70388.76
6301,9,23,54247.13
6302,4,30,89754.87
6303,56,28,79599.5
6304,16,34,86806.03
6305,36,25,58583.090000000004
6306,3,28,71284.29
6307,17,31,70409.05
6308,5,25,64831.01
6309,0,35,92125.84
6310,11,36,87451.51000000001
6311,6,25,62017.53
6312,13,20,53387.06
6313,1,35,82818.16
6314,14,30,92871.2
6315,30,32,82389.74
6316,6,34,92149.69
6317,15,30,75035.73
6318,19,32,75971.56
6319,2,33,85208.23
6320,6,37,88085.4
6321,16,34,99454.14
6322,5,25,64191.82
6323,10,28,72144.58
6324,1,39,98686.67
6325,24,27,71880.34
6326,16,27,71385.77
6327,29,35,91049.13
6328,4,28,78174.3
6329,6,34,83606.89
6330,0,27,69010.44
6331,7,22,49514.32
6332,7,30,75548.7
6333,4,34,74076.56999999999
6334,1,33,71432.96
6335,0,30,65125.64
6336,5,28,63627.15
6337,0,30,84284.11
6338,11,34,82172.86
6339,6,37,105510.05
6340,6,27,60475.25
6341,13,27,68063.5
6342,21,31,74075.83
6343,6,28,73574.4
6344,3,34,84801.89
6345,11,26,67770.85
6346,19,28,78616.84
6347,23,31,85589.45
6348,6,34,79471.17
6349,13,26,65104.01
6350,0,38,94360.51000000001
6351,9,27,71949.65
6352,7,39,113198.93
6353,0,39,96254.69
6354,5,26,63311.7
6355,0,36,99558.39
6356,20,32,84014.64
6357,3,36,86042.42
6358,4,19,50921.49
6359,10,34,81084.99
6360,0,27,77142.15
6361,37,34,85932.79000000001
6362,5,23,37443.39
6363,2,35,83766.89
6364,9,33,91300.83
6365,8,32,83847.14
6366,26,36,101035.89
6367,4,27,52388.94
6368,7,28,70106.17
6369,14,30,73298.05
6370,7,35,89682.31
6371,2,26,68060.42
6372,16,36,78597.26
6373,37,31,79032.4
6374,5,27,76023.58
6375,1,21,42741.5
6376,1,26,62815.88
6377,25,26,65688.94
6378,21,33,78886.19
6379,2,34,77573.54
6380,8,23,64861.97
6381,3,22,57856.51
6382,4,32,74326.39
6383,21,37,90015.05
6384,26,27,74517.81
6385,27,39,87967.28
6386,15,16,38229.6
6387,17,22,57916.36
6388,4,38,115273.69
6389,7,20,51575.11
6390,14,22,52753.83
6391,1,27,60136.46
6392,10,25,76112.68000000001
6393,0,31,65218.22
6394,8,36,91737.56
6395,16,26,58828.29
6396,4,29,62250.33
6397,15,33,87221.74
6398,43,31,83620.1
6399,3,30,75005.36
6400,34,25,56926.84
6401,5,32,78326.49
6402,41,14,37010.07
6403,10,27,81040.87
6404,11,35,79916.67
6405,0,30,66265.14
6406,19,37,83824.93000000001
6407,0,50,115809.21
6408,8,27,73401.22
6409,2,35,88544.79
6410,8,32,86004.96
6411,8,35,88748.73
6412,14,41,93867.42
6413,80,24,63491.65
6414,7,38,90392.18000000001
6415,1,29,67477.06
6416,16,26,66407.36
6417,10,30,77093.26
6418,1,36,98287.42
6419,11,27,72439.18
6420,1,34,81297.26
6421,14,34,87953.7
6422,3,22,64538.94
6423,6,38,105422.76
6424,2,32,70343.96
6425,36,36,94130.66
6426,5,28,84461.03
6427,6,30,73831.08
6428,26,40,91774.86
6429,24,37,106636.87
6430,5,33,76792.99
6431,11,26,61394.36
6432,6,36,97925.35
6433,11,31,89064.45999999999
6434,7,33,99217.77
6435,3,30,92677.03
6436,9,44,99530.58
6437,31,29,68772.07
6438,36,23,53700.97
6439,30,36,95412.49
6440,9,27,66073.44
6441,21,29,64930.54
6442,21,34,89182.1
6443,8,29,71463.68
6444,8,26,71832.22
6445,22,29,75104.78
6446,6,29,84151.27
6447,10,37,86755.93
6448,21,37,84502.13
6449,0,31,80607.01
6450,1,25,56265.3
6451,2,30,77254.64
6452,8,32,85000.62
6453,3,26,58990.59
6454,7,35,95250.3
6455,8,25,82188.25
6456,0,34,95076.97
6457,8,22,48617.12
6458,6,30,73671.5
6459,55,25,51101.229999999996
6460,1,37,85036.8
6461,1,42,95702.09
6462,19,28,73758.17
6463,29,28,66593.43000000001
6464,18,32,81266.83
6465,18,40,87366.31
6466,3,30,83035.89
6467,36,27,78605.2
6468,27,29,58276.13
6469,0,41,99622.04000000001
6470,4,31,89990.9
6471,9,33,85595.14
6472,31,33,93335.95
6473,11,25,55971.06
6474,46,31,74541.0
6475,28,17,31737.04
6476,2,39,109201.74
6477,8,38,110030.68
6478,15,24,50625.18
6479,1,32,86778.37
6480,4,30,77655.99
6481,5,25,63905.23
6482,9,28,81567.43000000001
6483,25,30,70165.83
6484,7,25,55917.21
6485,13,28,61888.52
6486,24,21,53964.42
6487,0,31,62725.79
6488,10,26,63558.79
6489,26,30,82359.94
6490,1,37,102956.34
6491,3,33,88138.54
6492,3,29,69271.09
6493,17,29,72991.33
6494,33,28,76767.95
6495,18,30,83102.84
6496,3,30,70881.23
6497,12,30,73191.4
6498,32,21,55336.78
6499,9,31,75772.1
6500,10,28,52337.47
6501,23,27,55753.89
6502,3,30,75356.48
6503,1,29,85052.33
6504,9,34,81411.25
6505,18,36,78807.38
6506,5,20,52492.11
6507,1,30,77682.86
6508,11,35,91170.77
6509,5,31,60483.0
6510,18,28,71370.49
6511,31,33,84564.75
6512,11,36,90589.8
6513,2,33,88853.68000000001
6514,5,34,83929.53
6515,2,25,80739.66
6516,16,32,68511.53
6517,28,19,52253.29
6518,13,31,71669.15
6519,8,27,59512.15
6520,47,26,69777.89
6521,1,31,73667.26
6522,0,38,89890.2
6523,2,20,48170.54
6524,2,37,99831.83
6525,10,28,83706.24
6526,17,33,89303.73
6527,26,27,76059.9
6528,16,30,78699.66
6529,15,25,72337.16
6530,2,28,73650.91
6531,12,24,70309.91
6532,0,29,69897.06
6533,22,39,100724.67
6534,13,36,116058.75
6535,19,28,65762.8
6536,9,30,67256.45
6537,4,31,82645.63
6538,8,31,88002.28
6539,47,27,65963.07
6540,11,37,82632.88
6541,0,34,93003.04
6542,2,29,72114.84
6543,6,37,91138.05
6544,0,27,74366.37
6545,9,36,100713.08
6546,14,25,56747.86
6547,10,34,89797.8
6548,12,35,88085.31
6549,8,24,52654.32
6550,11,32,77777.07
6551,4,40,111746.23999999999
6552,8,34,77380.71
6553,10,26,75112.82
6554,6,27,78185.0
6555,9,33,79620.95
6556,26,25,75081.04
6557,2,23,65863.78
6558,3,33,83822.06
6559,3,29,83197.07
6560,9,26,61236.71
6561,9,32,78662.55
6562,10,30,83587.56
6563,6,31,78301.58
6564,39,33,82138.51
6565,6,32,80585.46
6566,34,20,53317.64
6567,8,33,87194.85
6568,2,27,71844.21
6569,8,29,72292.41
6570,3,29,58360.94
6571,0,39,109519.05
6572,0,22,50449.77
6573,6,36,86104.12
6574,10,31,90111.27
6575,5,26,66434.95
6576,5,31,69847.71
6577,7,31,77504.18
6578,0,38,91829.41
6579,9,39,110986.66
6580,1,30,84995.77
6581,27,31,84999.65
6582,16,35,88437.44
6583,5,27,60835.35
6584,6,38,89891.53
6585,10,34,81549.43
6586,27,30,73679.76
6587,19,27,76745.59
6588,23,35,94756.66
6589,24,30,72341.85
6590,10,30,98580.79
6591,1,47,114440.99
6592,21,30,94104.3
6593,16,38,99063.1
6594,32,26,66744.09
6595,11,28,74140.49
6596,0,25,57638.79
6597,6,25,66303.43
6598,49,34,95162.02
6599,13,29,76265.81
6600,22,18,35437.76
6601,39,27,63499.82
6602,2,25,60847.8
6603,8,30,77021.16
6604,18,32,83377.38
6605,15,32,83030.07
6606,4,24,61744.340000000004
6607,5,35,86636.75
6608,21,31,70906.81999999999
6609,1,26,73885.05
6610,5,24,47383.38
6611,1,39,102491.37
6612,15,29,63476.6
6613,14,26,61532.770000000004
6614,5,27,67821.38
6615,8,24,57550.19
6616,13,32,72500.08
6617,19,27,65638.09
6618,13,25,65486.17
6619,1,36,82181.66
6620,15,26,56855.799999999996
6621,1,29,61004.63
6622,1,35,106775.25
6623,10,35,89063.06
6624,11,19,50511.8
6625,14,42,96438.74
6626,3,23,58323.53
6627,6,36,74323.43
6628,27,20,47857.12
6629,1,29,73647.75
6630,9,24,56925.06
6631,42,31,77477.3
6632,10,38,111852.87
6633,4,35,80979.49
6634,16,35,96227.46
6635,10,28,73852.01000000001
6636,0,35,93657.57
6637,2,36,81003.19
6638,12,33,79170.86
6639,34,33,78037.45
6640,4,30,81740.38
6641,74,22,49226.37
6642,3,34,83053.7
6643,7,26,69870.0
6644,3,34,73923.0
6645,18,31,72970.4
6646,5,27,65383.37
6647,4,31,76291.27
6648,12,37,90867.45
6649,18,33,97449.15
6650,11,28,54838.770000000004
6651,30,31,74672.23
6652,34,30,71220.63
6653,31,32,81633.76
6654,0,24,38684.64
6655,24,27,66804.64
6656,0,21,53357.11
6657,13,29,63299.66
6658,19,22,54719.17
6659,5,38,84658.5
6660,24,31,78127.72
6661,3,37,86658.9
6662,5,28,59210.36
6663,17,35,95134.77
6664,7,28,66800.51
6665,42,25,58494.43
6666,30,25,59988.26
6667,11,33,74512.20999999999
6668,6,31,73995.01
6669,9,29,72154.13
6670,7,30,61881.130000000005
6671,28,17,43362.16
6672,2,32,57180.96
6673,19,25,75062.69
6674,7,22,43027.49
6675,32,25,55258.82
6676,15,41,107123.09
6677,20,33,70420.4
6678,7,29,68341.56
6679,1,32,94401.05
6680,20,29,78889.78
6681,9,22,46823.59
6682,10,21,55990.409999999996
6683,2,28,81332.7
6684,5,34,68180.77
6685,1,20,56089.3
6686,0,32,73587.77
6687,4,37,99460.66
6688,6,33,95883.38
6689,10,35,89707.21
6690,8,28,66770.94
6691,21,28,63531.02
6692,2,29,62938.01
6693,20,39,77340.86
6694,3,41,95643.87
6695,2,26,53628.119999999995
6696,3,29,85932.9
6697,9,29,63476.86
6698,4,33,90450.76
6699,4,28,63061.54
6700,3,29,76179.06999999999
6701,57,22,68878.25
6702,24,28,73090.17
6703,22,32,82792.16
6704,4,20,50545.18
6705,12,36,79576.79000000001
6706,2,23,62983.07
6707,23,27,54505.45
6708,20,29,67165.38
6709,4,32,90990.21
6710,26,28,57918.38
6711,3,24,65910.91
6712,10,20,49551.32
6713,16,25,49686.15
6714,8,31,78951.5
6715,8,33,77630.66
6716,12,24,54285.45
6717,4,26,63936.75
6718,0,34,75685.61
6719,29,35,82168.56
6720,20,32,86112.06
6721,17,35,99509.88
6722,23,31,76733.91
6723,6,29,60089.7
6724,2,31,74972.81999999999
6725,1,21,51243.18
6726,2,27,53272.43
6727,13,30,77541.93
6728,20,26,64627.36
6729,4,29,77334.03
6730,14,19,42957.78
6731,32,25,60781.76
6732,31,37,106941.65
6733,8,20,39100.68
6734,3,21,48227.74
6735,5,36,82760.21
6736,29,30,75294.7
6737,3,34,72265.03
6738,12,26,65921.61
6739,22,28,64941.57
6740,0,32,85739.46
6741,6,27,65410.14
6742,1,28,66849.95
6743,2,44,113230.94
6744,4,29,66161.96
6745,9,34,72950.13
6746,2,37,92250.62
6747,20,32,75621.57
6748,4,34,89919.9
6749,12,27,73547.89
6750,24,28,74264.87
6751,27,22,63576.18
6752,19,40,93245.19
6753,3,30,92601.23
6754,12,21,59402.520000000004
6755,11,35,89936.07
6756,0,23,46606.96
6757,6,21,56418.6
6758,29,39,114743.06
6759,8,34,82546.06
6760,8,25,73998.62
6761,2,25,74347.32
6762,6,28,68297.17
6763,2,25,68525.61
6764,2,29,84768.68000000001
6765,4,30,70294.11
6766,17,31,78049.3
6767,10,38,95093.47
6768,0,28,74331.1
6769,23,32,77687.35
6770,34,25,63271.32
6771,25,31,73607.28
6772,3,23,55900.340000000004
6773,2,29,81340.09
6774,18,32,98964.14
6775,1,31,72573.15
6776,1,35,95643.01
6777,15,29,69045.12
6778,8,38,100739.81
6779,9,25,63639.95
6780,7,22,50215.75
6781,31,30,90551.36
6782,15,40,112110.1
6783,19,25,57649.34
6784,9,35,88461.29000000001
6785,5,25,62143.74
6786,5,23,37082.83
6787,44,27,63327.35
6788,10,25,58374.44
6789,7,24,70536.92
6790,20,33,83892.85
6791,0,31,80548.0
6792,3,35,88286.66
6793,2,33,75752.03
6794,33,22,51479.3
6795,1,31,73320.24
6796,7,31,65015.18
6797,5,28,78444.13
6798,20,24,44730.25
6799,13,35,72114.77
6800,15,35,88822.94
6801,4,21,50007.15
6802,2,29,69031.22
6803,3,32,86780.5
6804,3,31,81650.31
6805,41,24,71320.89
6806,27,40,106916.27
6807,0,31,92821.51
6808,6,35,90274.35
6809,26,22,50745.33
6810,26,36,86331.27
6811,2,33,73254.78
6812,29,19,50984.16
6813,9,27,55445.56
6814,12,30,73510.76
6815,12,42,95340.22
6816,2,25,64950.11
6817,3,23,49516.74
6818,0,31,90348.45
6819,3,23,51674.74
6820,4,39,77333.83
6821,15,35,88763.3
6822,50,20,54734.96
6823,10,28,55247.61
6824,7,24,59167.6
6825,32,24,65932.73
6826,2,32,96901.5
6827,17,23,49115.4
6828,26,36,87369.03
6829,2,30,68377.97
6830,2,30,77763.64
6831,4,36,82303.14
6832,8,33,70525.93000000001
6833,18,25,71574.25
6834,2,39,100324.97
6835,15,22,58976.770000000004
6836,18,29,72649.76000000001
6837,2,23,47504.85
6838,29,28,68425.22
6839,4,27,81575.6
6840,3,37,93648.63
6841,10,31,71534.99
6842,5,17,44114.549999999996
6843,29,26,43611.03
6844,6,25,50907.78
6845,5,30,76371.12
6846,39,39,98646.19
6847,11,31,76175.39
6848,9,32,84212.09
6849,22,25,62292.82
6850,7,32,66508.32
6851,5,24,63098.65
6852,4,31,79764.55
6853,12,27,58580.229999999996
6854,2,28,83970.21
6855,13,32,70076.16
6856,3,37,94316.71
6857,20,25,56321.0
6858,17,26,68999.12
6859,24,31,90583.1
6860,7,30,88015.22
6861,6,28,64237.32
6862,12,35,71180.96
6863,11,25,66350.06
6864,5,25,68471.54000000001
6865,3,31,66051.83
6866,19,28,76229.56
6867,8,29,70284.89
6868,1,27,57321.39
6869,11,41,99568.29
6870,43,34,89829.66
6871,0,23,63779.08
6872,2,31,94164.05
6873,8,32,83380.14
6874,2,27,69428.53
6875,12,27,68741.61
6876,25,32,66841.79000000001
6877,1,33,81178.53
6878,4,46,133638.7
6879,1,33,79209.58
6880,6,29,77357.03
6881,1,27,61851.39
6882,22,34,91301.15
6883,25,33,81728.07
6884,19,34,79417.35
6885,6,41,111151.23
6886,6,27,62106.229999999996
6887,0,28,76981.82
6888,10,38,99956.05
6889,0,22,62439.85
6890,15,28,68920.78
6891,0,35,87451.75
6892,10,33,80773.79000000001
6893,17,22,60700.74
6894,0,35,97563.11
6895,5,38,94344.24
6896,24,27,80920.09
6897,11,29,63885.97
6898,7,27,72161.0
6899,12,27,57119.46
6900,4,42,103338.07
6901,27,26,54290.87
6902,7,31,63110.369999999995
6903,10,34,105985.24
6904,0,29,71622.97
6905,1,36,95953.34
6906,18,34,88314.93000000001
6907,1,32,70940.98
6908,17,32,88098.86
6909,19,39,93451.26
6910,12,30,99816.74
6911,14,33,72993.27
6912,24,22,51628.57
6913,13,19,48194.54
6914,21,29,77666.97
6915,14,33,77771.58
6916,17,29,73777.51
6917,20,27,69739.38
6918,1,31,68682.85
6919,6,36,82485.54000000001
6920,34,32,75899.5
6921,2,27,64111.81
6922,0,35,91146.76
6923,14,21,53626.86
6924,8,23,57682.85
6925,18,24,59712.91
6926,62,26,50646.91
6927,17,29,66980.96
6928,3,26,68779.39
6929,5,26,71011.24
6930,34,28,77272.19
6931,20,21,57057.68
6932,13,26,65270.59
6933,25,38,100477.58
6934,8,37,82507.06
6935,11,37,89948.71
6936,27,25,51274.79
6937,1,32,80684.23
6938,2,30,81348.6
6939,0,33,90559.17
6940,24,23,48885.47
6941,21,30,60565.59
6942,5,31,77226.27
6943,6,26,59763.880000000005
6944,6,27,66325.38
6945,2,31,75863.69
6946,10,32,85114.24
6947,0,31,76000.65
6948,17,28,58688.97
6949,15,31,85264.12
6950,0,26,75623.54
